Case_ID,Activity,Timestamp,Priority,Category,Agent
TKT-1466,Assigned to Agent,2024-10-07 09:48:14.507607,Medium,Hardware,Agent4
TKT-1466,Investigation Started,2024-10-07 10:51:28.874046,Medium,Hardware,Agent9
TKT-1466,Awaiting Customer Response,2024-10-07 21:45:04.349403,Medium,Hardware,Agent6
TKT-1466,Solution Proposed,2024-10-07 23:59:14.058730,Medium,Hardware,Agent13
TKT-1466,Solution Implemented,2024-10-08 11:21:46.130942,Medium,Hardware,Agent9
TKT-1466,Customer Verification,2024-10-11 04:15:57.069123,Medium,Hardware,Agent6
TKT-1466,Ticket Closed,2024-10-11 05:36:18.235524,Medium,Hardware,Agent8
TKT-1467,Ticket Created,2024-07-06 00:00:00.000000,Medium,Network,Agent13
TKT-1467,Initial Triage,2024-07-06 02:08:54.809222,Medium,Network,Agent1
TKT-1467,Assigned to Agent,2024-07-06 06:50:36.226969,Medium,Network,Agent6
TKT-1467,Investigation Started,2024-07-06 08:39:59.341332,Medium,Network,Agent9
TKT-1467,Awaiting Customer Response,2024-07-06 14:03:14.337884,Medium,Network,Agent6
TKT-1467,Solution Proposed,2024-07-06 18:35:52.119266,Medium,Network,Agent1
TKT-1467,Solution Implemented,2024-07-07 00:46:38.934736,Medium,Network,Agent5
TKT-1467,Customer Verification,2024-07-08 08:49:49.447584,Medium,Network,Agent7
TKT-1467,Ticket Closed,2024-07-08 10:27:16.836226,Medium,Network,Agent5
TKT-1468,Ticket Created,2024-06-21 00:00:00.000000,High,Network,Agent13
TKT-1468,Initial Triage,2024-06-21 02:49:53.769563,High,Network,Agent6
TKT-1468,Assigned to Agent,2024-06-21 04:02:50.549954,High,Network,Agent9
TKT-1468,Investigation Started,2024-06-21 06:46:55.083844,High,Network,Agent8
TKT-1468,Awaiting Customer Response,2024-06-23 21:08:36.329460,High,Network,Agent14
TKT-1468,Solution Proposed,2024-06-24 02:45:52.261287,High,Network,Agent13
TKT-1468,Solution Implemented,2024-06-24 14:16:08.863735,High,Network,Agent11
TKT-1468,Customer Verification,2024-06-26 11:12:18.289027,High,Network,Agent12
TKT-1468,Ticket Closed,2024-06-26 13:08:13.345895,High,Network,Agent10
TKT-1469,Ticket Created,2024-08-14 00:00:00.000000,Medium,Access,Agent12
TKT-1469,Initial Triage,2024-08-14 02:50:31.680871,Medium,Access,Agent7
TKT-1469,Assigned to Agent,2024-08-14 08:36:30.794629,Medium,Access,Agent7
TKT-1469,Investigation Started,2024-08-14 10:01:50.560045,Medium,Access,Agent8
TKT-1469,Awaiting Customer Response,2024-08-18 02:24:09.359094,Medium,Access,Agent12
TKT-1469,Solution Proposed,2024-08-18 05:18:31.498244,Medium,Access,Agent12
TKT-1469,Solution Implemented,2024-08-18 10:46:31.399438,Medium,Access,Agent2
TKT-1469,Customer Verification,2024-08-19 14:11:33.096132,Medium,Access,Agent3
TKT-1469,Ticket Closed,2024-08-19 15:03:04.901486,Medium,Access,Agent7
TKT-1470,Ticket Created,2024-08-12 00:00:00.000000,Low,Access,Agent9
TKT-1470,Initial Triage,2024-08-12 01:04:29.265338,Low,Access,Agent5
TKT-1470,Assigned to Agent,2024-08-12 06:10:52.752798,Low,Access,Agent2
TKT-1470,Investigation Started,2024-08-12 09:58:23.522792,Low,Access,Agent13
TKT-1470,Awaiting Customer Response,2024-08-15 22:33:08.933918,Low,Access,Agent2
TKT-1470,Solution Proposed,2024-08-16 01:27:29.577795,Low,Access,Agent7
TKT-1470,Solution Implemented,2024-08-16 13:28:19.038753,Low,Access,Agent6
TKT-1470,Customer Verification,2024-08-18 04:34:13.061785,Low,Access,Agent14
TKT-1470,Ticket Closed,2024-08-18 06:27:52.810496,Low,Access,Agent11
TKT-1471,Ticket Created,2024-11-19 00:00:00.000000,Medium,Hardware,Agent9
TKT-1471,Initial Triage,2024-11-19 01:30:46.936110,Medium,Hardware,Agent4
TKT-1471,Assigned to Agent,2024-11-19 05:24:26.273431,Medium,Hardware,Agent4
TKT-1471,Investigation Started,2024-11-19 06:01:56.928093,Medium,Hardware,Agent5
TKT-1471,Awaiting Customer Response,2024-11-22 01:46:33.308022,Medium,Hardware,Agent5
TKT-1471,Solution Proposed,2024-11-22 07:18:18.611480,Medium,Hardware,Agent1
TKT-1471,Solution Implemented,2024-11-22 15:54:01.231446,Medium,Hardware,Agent9
TKT-1471,Customer Verification,2024-11-24 13:59:58.168079,Medium,Hardware,Agent10
TKT-1471,Ticket Closed,2024-11-24 15:35:40.131492,Medium,Hardware,Agent11
TKT-1472,Ticket Created,2024-09-12 00:00:00.000000,Medium,Email,Agent3
TKT-1472,Initial Triage,2024-09-12 02:39:57.846626,Medium,Email,Agent2
TKT-1472,Assigned to Agent,2024-09-12 04:29:43.081594,Medium,Email,Agent4
TKT-1472,Investigation Started,2024-09-12 05:24:34.445665,Medium,Email,Agent10
TKT-1472,Awaiting Customer Response,2024-09-12 15:18:43.802207,Medium,Email,Agent8
TKT-1472,Solution Proposed,2024-09-12 18:52:25.208703,Medium,Email,Agent5
TKT-1472,Solution Implemented,2024-09-13 02:46:09.601486,Medium,Email,Agent7
TKT-1472,Customer Verification,2024-09-14 04:39:00.923537,Medium,Email,Agent9
TKT-1472,Ticket Closed,2024-09-14 06:28:23.201275,Medium,Email,Agent7
TKT-1473,Ticket Created,2024-07-02 00:00:00.000000,Low,Software,Agent12
TKT-1473,Initial Triage,2024-07-02 01:30:20.472907,Low,Software,Agent12
TKT-1473,Assigned to Agent,2024-07-02 09:19:03.719635,Low,Software,Agent10
TKT-1473,Investigation Started,2024-07-02 11:19:22.416984,Low,Software,Agent4
TKT-1473,Awaiting Customer Response,2024-07-03 12:08:03.254023,Low,Software,Agent8
TKT-1473,Solution Proposed,2024-07-03 17:01:00.017887,Low,Software,Agent7
TKT-1473,Solution Implemented,2024-07-04 08:10:45.081557,Low,Software,Agent3
TKT-1473,Customer Verification,2024-07-06 08:49:50.859597,Low,Software,Agent14
TKT-1473,Ticket Closed,2024-07-06 09:21:14.275707,Low,Software,Agent4
TKT-1474,Ticket Created,2024-08-31 00:00:00.000000,Low,Hardware,Agent6
TKT-1474,Initial Triage,2024-08-31 00:38:06.428646,Low,Hardware,Agent11
TKT-1474,Assigned to Agent,2024-08-31 02:17:30.739830,Low,Hardware,Agent8
TKT-1474,Investigation Started,2024-08-31 05:53:57.242098,Low,Hardware,Agent13
TKT-1474,Awaiting Customer Response,2024-08-31 09:59:58.946241,Low,Hardware,Agent11
TKT-1474,Solution Proposed,2024-08-31 15:43:28.353387,Low,Hardware,Agent5
TKT-1474,Solution Implemented,2024-08-31 23:19:36.179139,Low,Hardware,Agent1
TKT-1474,Customer Verification,2024-09-02 17:32:27.315210,Low,Hardware,Agent7
TKT-1474,Ticket Closed,2024-09-02 18:09:13.406165,Low,Hardware,Agent13
TKT-1475,Ticket Created,2024-12-24 00:00:00.000000,Medium,Access,Agent13
TKT-1475,Initial Triage,2024-12-24 02:57:24.120439,Medium,Access,Agent12
TKT-1475,Assigned to Agent,2024-12-24 05:45:38.050773,Medium,Access,Agent4
TKT-1475,Investigation Started,2024-12-24 07:41:18.379561,Medium,Access,Agent1
TKT-1475,Awaiting Customer Response,2024-12-26 09:31:26.166073,Medium,Access,Agent13
TKT-1475,Solution Proposed,2024-12-26 12:55:01.773743,Medium,Access,Agent1
TKT-1475,Solution Implemented,2024-12-27 04:48:23.219969,Medium,Access,Agent8
TKT-1475,Customer Verification,2024-12-28 10:20:40.678025,Medium,Access,Agent7
TKT-1475,Ticket Closed,2024-12-28 11:26:12.464736,Medium,Access,Agent11
TKT-1476,Ticket Created,2024-07-13 00:00:00.000000,Medium,Network,Agent1
TKT-1476,Initial Triage,2024-07-13 02:11:57.532164,Medium,Network,Agent1
TKT-1476,Assigned to Agent,2024-07-13 04:54:46.488964,Medium,Network,Agent13
TKT-1476,Investigation Started,2024-07-13 06:58:35.788878,Medium,Network,Agent13
TKT-1476,Awaiting Customer Response,2024-07-15 22:25:43.775015,Medium,Network,Agent1
TKT-1476,Solution Proposed,2024-07-16 01:36:36.175086,Medium,Network,Agent6
TKT-1476,Solution Implemented,2024-07-16 04:43:27.417714,Medium,Network,Agent3
TKT-1476,Customer Verification,2024-07-17 11:34:15.138637,Medium,Network,Agent3
TKT-1476,Ticket Closed,2024-07-17 13:21:03.209724,Medium,Network,Agent11
TKT-1477,Ticket Created,2024-05-21 00:00:00.000000,Medium,Hardware,Agent4
TKT-1477,Initial Triage,2024-05-21 02:25:23.255033,Medium,Hardware,Agent13
TKT-1477,Assigned to Agent,2024-05-21 10:15:54.313315,Medium,Hardware,Agent6
TKT-1477,Investigation Started,2024-05-21 12:19:22.657278,Medium,Hardware,Agent3
TKT-1477,Awaiting Customer Response,2024-05-24 20:30:28.815854,Medium,Hardware,Agent6
TKT-1477,Solution Proposed,2024-05-25 01:57:07.981065,Medium,Hardware,Agent8
TKT-1477,Solution Implemented,2024-05-25 09:02:29.109716,Medium,Hardware,Agent10
TKT-1477,Customer Verification,2024-05-27 11:54:38.727558,Medium,Hardware,Agent9
TKT-1477,Ticket Closed,2024-05-27 12:39:23.896973,Medium,Hardware,Agent1
TKT-1478,Ticket Created,2024-06-06 00:00:00.000000,Critical,Email,Agent12
TKT-1478,Initial Triage,2024-06-06 02:19:19.834585,Critical,Email,Agent7
TKT-1478,Assigned to Agent,2024-06-06 07:58:00.086734,Critical,Email,Agent2
TKT-1478,Investigation Started,2024-06-06 11:47:32.747928,Critical,Email,Agent7
TKT-1478,Awaiting Customer Response,2024-06-10 06:20:56.353059,Critical,Email,Agent6
TKT-1478,Solution Proposed,2024-06-10 11:49:04.288439,Critical,Email,Agent2
TKT-1478,Solution Implemented,2024-06-11 02:08:12.738446,Critical,Email,Agent7
TKT-1478,Customer Verification,2024-06-11 23:09:19.832903,Critical,Email,Agent10
TKT-1478,Ticket Closed,2024-06-12 00:48:01.694025,Critical,Email,Agent4
TKT-1479,Ticket Created,2024-11-19 00:00:00.000000,Medium,Access,Agent13
TKT-1479,Initial Triage,2024-11-19 00:49:16.641016,Medium,Access,Agent7
TKT-1479,Assigned to Agent,2024-11-19 03:44:44.011604,Medium,Access,Agent14
TKT-1479,Investigation Started,2024-11-19 06:21:36.057528,Medium,Access,Agent3
TKT-1479,Awaiting Customer Response,2024-11-19 18:11:11.544342,Medium,Access,Agent3
TKT-1479,Solution Proposed,2024-11-19 20:28:57.420350,Medium,Access,Agent3
TKT-1479,Solution Implemented,2024-11-20 11:09:52.229606,Medium,Access,Agent11
TKT-1479,Customer Verification,2024-11-23 06:03:21.515685,Medium,Access,Agent1
TKT-1479,Ticket Closed,2024-11-23 07:56:18.839700,Medium,Access,Agent5
TKT-1480,Ticket Created,2024-05-06 00:00:00.000000,Low,Email,Agent5
TKT-1480,Initial Triage,2024-05-06 01:01:39.060225,Low,Email,Agent11
TKT-1480,Assigned to Agent,2024-05-06 05:09:28.846493,Low,Email,Agent4
TKT-1480,Investigation Started,2024-05-06 07:20:52.253669,Low,Email,Agent13
TKT-1480,Awaiting Customer Response,2024-05-06 13:52:49.677480,Low,Email,Agent6
TKT-1480,Solution Proposed,2024-05-06 18:10:45.423008,Low,Email,Agent9
TKT-1480,Solution Implemented,2024-05-07 05:47:43.494292,Low,Email,Agent5
TKT-1480,Customer Verification,2024-05-08 10:14:10.038855,Low,Email,Agent2
TKT-1480,Ticket Closed,2024-05-08 11:34:33.257907,Low,Email,Agent2
TKT-1481,Ticket Created,2024-07-14 00:00:00.000000,Low,Network,Agent7
TKT-1481,Initial Triage,2024-07-14 02:46:15.937931,Low,Network,Agent4
TKT-1481,Assigned to Agent,2024-07-14 08:55:08.940097,Low,Network,Agent2
TKT-1481,Investigation Started,2024-07-14 11:49:28.705953,Low,Network,Agent13
TKT-1481,Awaiting Customer Response,2024-07-14 14:50:38.997738,Low,Network,Agent7
TKT-1481,Solution Proposed,2024-07-14 17:39:46.057118,Low,Network,Agent4
TKT-1481,Solution Implemented,2024-07-14 23:15:57.276221,Low,Network,Agent8
TKT-1481,Customer Verification,2024-07-17 03:42:22.865217,Low,Network,Agent2
TKT-1481,Ticket Closed,2024-07-17 05:27:55.668620,Low,Network,Agent4
TKT-1482,Ticket Created,2024-06-11 00:00:00.000000,High,Access,Agent12
TKT-1482,Initial Triage,2024-06-11 02:11:33.663414,High,Access,Agent7
TKT-1482,Assigned to Agent,2024-06-11 05:17:45.980132,High,Access,Agent6
TKT-1482,Investigation Started,2024-06-11 07:57:29.339375,High,Access,Agent10
TKT-1482,Awaiting Customer Response,2024-06-11 12:01:12.434228,High,Access,Agent7
TKT-1482,Solution Proposed,2024-06-11 17:13:44.990991,High,Access,Agent4
TKT-1482,Solution Implemented,2024-06-12 03:28:38.472412,High,Access,Agent9
TKT-1482,Customer Verification,2024-06-13 05:16:56.722653,High,Access,Agent14
TKT-1482,Ticket Closed,2024-06-13 06:06:09.986075,High,Access,Agent4
TKT-1483,Ticket Created,2024-12-29 00:00:00.000000,Low,Network,Agent2
TKT-1483,Initial Triage,2024-12-29 01:26:43.861055,Low,Network,Agent9
TKT-1483,Assigned to Agent,2024-12-29 03:12:37.703078,Low,Network,Agent5
TKT-1483,Investigation Started,2024-12-29 04:03:24.707733,Low,Network,Agent2
TKT-1483,Awaiting Customer Response,2025-01-02 09:59:53.768550,Low,Network,Agent11
TKT-1483,Solution Proposed,2025-01-02 15:51:48.584841,Low,Network,Agent1
TKT-1483,Solution Implemented,2025-01-03 00:15:38.302876,Low,Network,Agent10
TKT-1483,Customer Verification,2025-01-03 14:43:09.598882,Low,Network,Agent3
TKT-1483,Ticket Closed,2025-01-03 15:53:44.925996,Low,Network,Agent14
TKT-1484,Ticket Created,2024-07-11 00:00:00.000000,High,Network,Agent8
TKT-1484,Initial Triage,2024-07-11 02:16:38.891473,High,Network,Agent6
TKT-1484,Assigned to Agent,2024-07-11 04:10:07.150817,High,Network,Agent9
TKT-1484,Investigation Started,2024-07-11 07:08:21.269620,High,Network,Agent12
TKT-1484,Awaiting Customer Response,2024-07-11 16:52:38.096568,High,Network,Agent3
TKT-1484,Solution Proposed,2024-07-11 19:33:31.725663,High,Network,Agent4
TKT-1484,Solution Implemented,2024-07-12 06:33:27.518209,High,Network,Agent6
TKT-1484,Customer Verification,2024-07-14 03:40:02.524652,High,Network,Agent7
TKT-1484,Ticket Closed,2024-07-14 04:21:04.716122,High,Network,Agent4
TKT-1485,Ticket Created,2024-01-21 00:00:00.000000,Critical,Network,Agent5
TKT-1485,Initial Triage,2024-01-21 00:52:58.213205,Critical,Network,Agent2
TKT-1485,Assigned to Agent,2024-01-21 05:15:02.580639,Critical,Network,Agent1
TKT-1485,Investigation Started,2024-01-21 08:37:18.069072,Critical,Network,Agent4
TKT-1485,Awaiting Customer Response,2024-01-24 02:26:17.682081,Critical,Network,Agent2
TKT-1485,Solution Proposed,2024-01-24 07:00:55.533740,Critical,Network,Agent2
TKT-1485,Solution Implemented,2024-01-24 18:37:03.698004,Critical,Network,Agent7
TKT-1485,Customer Verification,2024-01-25 23:34:03.422954,Critical,Network,Agent10
TKT-1485,Ticket Closed,2024-01-26 00:58:54.876907,Critical,Network,Agent10
TKT-1486,Ticket Created,2024-07-03 00:00:00.000000,Medium,Email,Agent7
TKT-1486,Initial Triage,2024-07-03 01:24:13.187956,Medium,Email,Agent12
TKT-1486,Assigned to Agent,2024-07-03 03:54:00.978465,Medium,Email,Agent4
TKT-1486,Investigation Started,2024-07-03 07:31:32.332320,Medium,Email,Agent4
TKT-1486,Awaiting Customer Response,2024-07-03 19:01:54.161697,Medium,Email,Agent6
TKT-1486,Solution Proposed,2024-07-03 20:17:30.986795,Medium,Email,Agent4
TKT-1486,Solution Implemented,2024-07-04 01:38:52.324338,Medium,Email,Agent13
TKT-1486,Customer Verification,2024-07-05 16:14:49.513625,Medium,Email,Agent14
TKT-1486,Ticket Closed,2024-07-05 17:35:18.950542,Medium,Email,Agent10
TKT-1487,Ticket Created,2024-09-15 00:00:00.000000,Medium,Email,Agent4
TKT-1487,Initial Triage,2024-09-15 01:31:23.029322,Medium,Email,Agent12
TKT-1487,Assigned to Agent,2024-09-15 05:36:30.053897,Medium,Email,Agent1
TKT-1487,Investigation Started,2024-09-15 06:58:29.366700,Medium,Email,Agent10
TKT-1487,Awaiting Customer Response,2024-09-15 12:51:48.020573,Medium,Email,Agent8
TKT-1487,Solution Proposed,2024-09-15 18:38:07.164810,Medium,Email,Agent12
TKT-1487,Solution Implemented,2024-09-16 05:05:47.953052,Medium,Email,Agent3
TKT-1487,Customer Verification,2024-09-17 18:46:17.526133,Medium,Email,Agent4
TKT-1487,Ticket Closed,2024-09-17 20:23:06.001459,Medium,Email,Agent5
TKT-1488,Ticket Created,2024-01-16 00:00:00.000000,Medium,Software,Agent6
TKT-1488,Initial Triage,2024-01-16 02:56:03.683238,Medium,Software,Agent1
TKT-1488,Assigned to Agent,2024-01-16 07:18:48.438602,Medium,Software,Agent4
TKT-1488,Investigation Started,2024-01-16 08:47:42.275227,Medium,Software,Agent7
TKT-1488,Awaiting Customer Response,2024-01-20 16:10:06.813404,Medium,Software,Agent6
TKT-1488,Solution Proposed,2024-01-20 19:49:03.823405,Medium,Software,Agent2
TKT-1488,Solution Implemented,2024-01-21 11:40:06.591552,Medium,Software,Agent5
TKT-1488,Customer Verification,2024-01-22 06:44:41.345325,Medium,Software,Agent9
TKT-1488,Ticket Closed,2024-01-22 07:17:17.061490,Medium,Software,Agent14
TKT-1489,Ticket Created,2024-03-01 00:00:00.000000,Low,Software,Agent4
TKT-1489,Initial Triage,2024-03-01 01:05:02.481288,Low,Software,Agent9
TKT-1489,Assigned to Agent,2024-03-01 06:03:14.124718,Low,Software,Agent6
TKT-1489,Investigation Started,2024-03-01 09:57:07.524082,Low,Software,Agent5
TKT-1489,Awaiting Customer Response,2024-03-01 13:17:15.075304,Low,Software,Agent11
TKT-1489,Solution Proposed,2024-03-01 16:16:07.527547,Low,Software,Agent9
TKT-1489,Solution Implemented,2024-03-02 03:56:31.476407,Low,Software,Agent11
TKT-1489,Customer Verification,2024-03-03 09:12:53.449127,Low,Software,Agent10
TKT-1489,Ticket Closed,2024-03-03 10:20:17.113469,Low,Software,Agent13
TKT-1490,Ticket Created,2024-07-09 00:00:00.000000,Medium,Hardware,Agent11
TKT-1490,Initial Triage,2024-07-09 02:48:09.625377,Medium,Hardware,Agent9
TKT-1490,Assigned to Agent,2024-07-09 05:29:38.007420,Medium,Hardware,Agent2
TKT-1490,Investigation Started,2024-07-09 08:52:37.909469,Medium,Hardware,Agent8
TKT-1490,Awaiting Customer Response,2024-07-09 11:55:59.451726,Medium,Hardware,Agent3
TKT-1490,Solution Proposed,2024-07-09 13:50:21.956326,Medium,Hardware,Agent10
TKT-1490,Solution Implemented,2024-07-10 04:01:06.406271,Medium,Hardware,Agent6
TKT-1490,Customer Verification,2024-07-11 16:09:22.056735,Medium,Hardware,Agent11
TKT-1490,Ticket Closed,2024-07-11 18:06:01.094698,Medium,Hardware,Agent2
TKT-1491,Ticket Created,2024-10-23 00:00:00.000000,Medium,Hardware,Agent1
TKT-1491,Initial Triage,2024-10-23 01:26:26.806353,Medium,Hardware,Agent7
TKT-1491,Assigned to Agent,2024-10-23 02:34:38.273073,Medium,Hardware,Agent3
TKT-1491,Investigation Started,2024-10-23 03:27:21.207356,Medium,Hardware,Agent13
TKT-1491,Awaiting Customer Response,2024-10-27 09:47:42.385752,Medium,Hardware,Agent2
TKT-1491,Solution Proposed,2024-10-27 11:47:22.436405,Medium,Hardware,Agent3
TKT-1491,Solution Implemented,2024-10-27 17:58:04.349727,Medium,Hardware,Agent12
TKT-1491,Customer Verification,2024-10-30 12:33:05.346721,Medium,Hardware,Agent1
TKT-1491,Ticket Closed,2024-10-30 13:24:19.789545,Medium,Hardware,Agent3
TKT-1492,Ticket Created,2024-06-23 00:00:00.000000,Low,Hardware,Agent7
TKT-1492,Initial Triage,2024-06-23 01:14:12.433622,Low,Hardware,Agent11
TKT-1492,Assigned to Agent,2024-06-23 02:43:10.981842,Low,Hardware,Agent5
TKT-1492,Investigation Started,2024-06-23 04:24:40.539451,Low,Hardware,Agent12
TKT-1492,Awaiting Customer Response,2024-06-25 03:32:48.846214,Low,Hardware,Agent13
TKT-1492,Solution Proposed,2024-06-25 06:13:15.576419,Low,Hardware,Agent12
TKT-1492,Solution Implemented,2024-06-25 13:19:42.408473,Low,Hardware,Agent12
TKT-1492,Customer Verification,2024-06-26 09:26:21.948174,Low,Hardware,Agent2
TKT-1492,Ticket Closed,2024-06-26 10:26:30.994452,Low,Hardware,Agent14
TKT-1493,Ticket Created,2024-08-03 00:00:00.000000,Low,Email,Agent11
TKT-1493,Initial Triage,2024-08-03 02:12:32.331827,Low,Email,Agent11
TKT-1493,Assigned to Agent,2024-08-03 06:03:38.944672,Low,Email,Agent2
TKT-1493,Investigation Started,2024-08-03 06:56:56.539581,Low,Email,Agent10
TKT-1493,Awaiting Customer Response,2024-08-03 11:29:59.679588,Low,Email,Agent1
TKT-1493,Solution Proposed,2024-08-03 12:47:33.338389,Low,Email,Agent2
TKT-1493,Solution Implemented,2024-08-04 03:02:30.284431,Low,Email,Agent4
TKT-1493,Customer Verification,2024-08-07 01:54:03.325836,Low,Email,Agent5
TKT-1493,Ticket Closed,2024-08-07 03:44:53.194543,Low,Email,Agent12
TKT-1494,Ticket Created,2024-10-08 00:00:00.000000,Medium,Access,Agent3
TKT-1494,Initial Triage,2024-10-08 01:17:00.309250,Medium,Access,Agent12
TKT-1494,Assigned to Agent,2024-10-08 07:22:10.741071,Medium,Access,Agent13
TKT-1494,Investigation Started,2024-10-08 10:55:08.831121,Medium,Access,Agent6
TKT-1494,Awaiting Customer Response,2024-10-10 10:50:33.654237,Medium,Access,Agent1
TKT-1494,Solution Proposed,2024-10-10 12:41:02.342235,Medium,Access,Agent9
TKT-1494,Solution Implemented,2024-10-10 19:43:03.316719,Medium,Access,Agent11
TKT-1494,Customer Verification,2024-10-13 05:24:18.424741,Medium,Access,Agent11
TKT-1494,Ticket Closed,2024-10-13 06:41:34.185341,Medium,Access,Agent8
TKT-1495,Ticket Created,2024-09-09 00:00:00.000000,Medium,Hardware,Agent13
TKT-1495,Initial Triage,2024-09-09 00:46:39.314307,Medium,Hardware,Agent5
TKT-1495,Assigned to Agent,2024-09-09 06:41:48.319449,Medium,Hardware,Agent5
TKT-1495,Investigation Started,2024-09-09 07:33:10.426508,Medium,Hardware,Agent6
TKT-1495,Awaiting Customer Response,2024-09-13 03:43:46.307442,Medium,Hardware,Agent2
TKT-1495,Solution Proposed,2024-09-13 08:01:53.270530,Medium,Hardware,Agent2
TKT-1495,Solution Implemented,2024-09-13 15:47:45.352977,Medium,Hardware,Agent6
